route_id,service_id,trip_id,trip_headsign,direction_id,direction,block_id,shape_id,wheelchair_accessible,branch_letter,boarding_type
21,MAR23-MVS-BUS-Saturday-01,23367921-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1184,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367922-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1188,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367923-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1001,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367924-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367925-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1185,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367926-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1188,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367927-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1187,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367928-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367929-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1185,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367930-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1188,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367931-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1191,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367932-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1187,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367933-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367934-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1192,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367935-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1188,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367936-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1191,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367937-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1187,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367938-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367939-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1192,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367940-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1210,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367941-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1002,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367942-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1192,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367943-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1199,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367944-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1183,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367945-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1182,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367946-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1181,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367947-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1180,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367948-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1178,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367949-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1179,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367950-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1182,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367951-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1186,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367952-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1269,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367953-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1183,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367954-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1181,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367955-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1002,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367956-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1193,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367957-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1186,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367958-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1183,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367959-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1182,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367960-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1189,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367961-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1186,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367962-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1196,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367963-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1193,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367964-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1200,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367965-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1194,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367966-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1023,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367967-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1195,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367968-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367969-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1183,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367970-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1197,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367971-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1192,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367972-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1197,77021022,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367973-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1200,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367974-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1198,77021027,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367975-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1197,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367976-MAR23-MVS-BUS-Saturday-01,Lake-Marshall / Snell-Univ,0,EB,1211,77021047,1,C,0
21,MAR23-MVS-BUS-Saturday-01,23367977-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1182,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367978-MAR23-MVS-BUS-Saturday-01,Lake St / To 27th Av,0,EB,1192,77021048,1,E,0
21,MAR23-MVS-BUS-Saturday-01,23367979-MAR23-MVS-BUS-Saturday-01,Lake-Marshall / Snell-Univ,0,EB,1195,77021047,1,C,0
21,MAR23-MVS-BUS-Saturday-01,23367980-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1182,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367981-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1185,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367982-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1186,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367983-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1187,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367984-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1185,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367985-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1187,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367986-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1186,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367987-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1196,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367988-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1188,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367989-MAR23-MVS-BUS-Saturday-01,Lake St / St Thomas,0,EB,1190,77021045,1,D,0
21,MAR23-MVS-BUS-Saturday-01,23367990-MAR23-MVS-BUS-Saturday-01,Lake St / To 27th Av,0,EB,1210,77021048,1,E,0
21,MAR23-MVS-BUS-Saturday-01,23367991-MAR23-MVS-BUS-Saturday-01,Lake St / To 27th Av,0,EB,1192,77021048,1,E,0
21,MAR23-MVS-BUS-Saturday-01,23367992-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1186,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367993-MAR23-MVS-BUS-Saturday-01,Selby-Lake / St Paul,0,EB,1196,77021049,1,A,0
21,MAR23-MVS-BUS-Saturday-01,23367994-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1187,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367995-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1189,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367996-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1178,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367997-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1191,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367998-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1197,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23367999-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1182,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23368000-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1195,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23368001-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1194,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23368002-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1188,77021013,1,,0
21,MAR23-MVS-BUS-Saturday-01,23368003-MAR23-MVS-BUS-Saturday-01,Selby-Lake / Uptown,1,WB,1195,77021034,1,,0
21,MAR23-MVS-BUS-Saturday-01,23368004-MAR23-MVS-BUS-Saturday-01,UPTOWN,1,WB,1190,77021027,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368358-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1001,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368359-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1002,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368360-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1001,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368361-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1003,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368362-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1002,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368363-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1001,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368364-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1003,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368365-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1004,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368366-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1005,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368367-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1006,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368368-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1007,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368369-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1008,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368370-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1003,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368371-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1005,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368372-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1004,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368373-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1007,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368374-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1006,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368375-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1003,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368376-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1008,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368377-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1009,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368378-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1005,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368379-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1006,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368380-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1007,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368381-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1008,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368382-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1003,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368383-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1005,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368384-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1009,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368385-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1007,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368386-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1006,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368387-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1003,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368388-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1008,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368389-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1009,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368390-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1005,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368391-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1006,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368392-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1007,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368393-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1008,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368394-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1003,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368395-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1005,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368396-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1009,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368397-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1007,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368398-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1011,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368399-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1012,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368400-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1080,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368401-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1009,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368402-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1014,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368403-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1011,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368404-MAR23-MVS-BUS-Saturday-01,Franklin Av / Oak St - Univ,0,EB,1013,77002006,1,A,0
2,MAR23-MVS-BUS-Saturday-01,23368405-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1080,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368406-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1012,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368407-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1009,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368408-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1014,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368409-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1010,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368410-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1013,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368411-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1011,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368412-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1014,77002018,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368413-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1012,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368414-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1080,77002018,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368415-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1013,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368416-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1011,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368417-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1010,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368418-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1014,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368419-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1013,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368420-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1010,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368421-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1014,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368422-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Central / U of M,0,EB,1013,77002001,1,C,0
2,MAR23-MVS-BUS-Saturday-01,23368423-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1011,77002018,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368424-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1009,77002018,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368425-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1001,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368426-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1003,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368427-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1002,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368428-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1001,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368429-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1003,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368430-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1004,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368431-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1006,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368432-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1008,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368433-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1005,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368434-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1007,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368435-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1003,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368436-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1009,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368437-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1006,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368438-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1008,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368439-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1005,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368440-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1007,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368441-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1003,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368442-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1009,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368443-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1006,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368444-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1008,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368445-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1005,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368446-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1013,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368447-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1012,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368448-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1013,77002018,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368449-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1011,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368450-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1010,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368451-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1012,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368452-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1014,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368453-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1013,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368454-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1011,77002007,1,,0
2,MAR23-MVS-BUS-Saturday-01,23368455-MAR23-MVS-BUS-Saturday-01,Franklin Av / To Hennepin,1,WB,1010,77002007,1,,0
